1995    6    4    11.21700    3.92000    4.07809    3.92000    4.07809
1995    6    5    12.98300    4.17000    4.19376    4.17000    4.19376
1995    6    6    16.92500    4.17000    4.35616    4.17000    4.35616
1995    6    7     7.79500    4.17000    4.47919    4.17000    4.47919
1995    6    8     4.29200    3.87000    4.49528    3.87000    4.49528
1995    6    9     6.53000    3.80000    4.50034    3.80000    4.50034
1995    6   10     7.80000    3.81000    4.53573    3.81000    4.53573
1995    6   11     8.04800    3.92000    4.58404    3.92000    4.58404
1995    6   12    12.78700    4.15000    4.67603    4.15000    4.67603
1995    6   13    14.55000    4.15000    4.82705    4.15000    4.82705
1995    6   14     8.45000    4.18000    4.93994    4.18000    4.93994
1995    6   15    17.19100    3.60000    5.07919    3.60000    5.07919
1995    6   16    19.39200    4.66000    5.33017    4.66000    5.33017
1995    6   17    22.08700    8.31000    5.64405    8.31000    5.64405
1995    6   18    21.42500    7.12000    5.99936    7.12000    5.99936
1995    6   19    24.13300    7.55000    6.40402    7.55000    6.40402
1995    6   20    15.99200    6.81000    6.76200    6.81000    6.76200
1995    6   21    14.18300    7.44000    6.98557    7.44000    6.98557
1995    6   22    17.77900    7.93000    7.24298    7.93000    7.24298
1995    6   23    21.24600    9.78000    7.63194    9.78000    7.63194
1995    6   24    17.31700   10.45000    8.03397   10.45000    8.03397
1995    6   25    11.29200   10.35000    8.24169   10.35000    8.24169
1995    6   26    11.38800    9.98000    8.31321    9.98000    8.31321
1995    6   27    14.50800    9.98000    8.45765    9.98000    8.45765
1995    6   28    14.37900   10.02000    8.67185   10.02000    8.67185
1995    6   29    14.59500   10.02000    8.88703   10.02000    8.88703
1995    6   30    12.88700   10.02000    9.05983   10.02000    9.05983
1995    7    1    10.08800   10.02000    9.10113   10.02000    9.10113
1995    7    2    11.50000    9.74000    9.10120    9.74000    9.10120
1995    7    3    15.33800    9.73000    9.25267    9.73000    9.25267
1995    7    4    16.55700    6.39000    9.55002    6.39000    9.55002
1995    7    5    17.37100    6.39000    9.91253    6.39000    9.91253
1995    7    6    15.03000    6.46000   10.22447    6.46000   10.22447
1995    7    7     9.88300    5.47000   10.24730    5.47000   10.24730
1995    7    8    11.69600    5.62000   10.14183    5.62000   10.14183
1995    7    9    13.08700    6.93000   10.17065    6.93000   10.17065
1995    7   10    16.19600    6.91000   10.36771    6.91000   10.36771
1995    7   11    14.54600    6.90000   10.61395    6.90000   10.61395
1995    7   12    18.67000    6.90000   10.95490    6.90000   10.95490
1995    7   13    19.72100    7.00000   11.52474    7.00000   11.52474
1995    7   14    12.43700    7.37000   11.77633    7.37000   11.77633
1995    7   15    11.07900    9.00000   11.52420    9.00000   11.52420
1995    7   16    11.56700    9.00000   11.27871    9.00000   11.27871
1995    7   17    12.43300    8.98000   11.14931    8.98000   11.14931
1995    7   18    13.02100    8.84000   11.11260    8.84000   11.11260
1995    7   19    16.00400    8.84000   11.25335    8.84000   11.25335
1995    7   20    12.62900    9.65000   11.36415    9.65000   11.36415
1995    7   21    16.25400    9.79000   11.47865    9.79000   11.47865
1995    7   22    18.48300   10.42000   11.88914   10.42000   11.88914
1995    7   23    16.66200   12.48000   12.30814   12.48000   12.30814
1995    7   24    19.35400   13.68000   12.76155   13.68000   12.76155
1995    7   25    14.60800   14.08000   13.04004   14.08000   13.04004
1995    7   26    16.47100   15.64000   13.06590   15.64000   13.06590
1995    7   27    17.29200   13.73000   13.29736   13.73000   13.29736
1995    7   28    20.34600   14.25000   13.81230   14.25000   13.81230
1995    7   29    19.23300   12.16000   14.45365   12.16000   14.45365
1995    7   30    20.31700   13.87000   15.02216   13.87000   15.02216
1995    7   31    21.93900   13.61000   15.82369   13.61000   15.82369
1995    8    1    13.98300   13.86000   15.56913   13.86000   15.56913
1995    8    2    16.64600   14.41000   14.70264   14.41000   14.70264
1995    8    3    19.42900   16.63000   14.86444   16.63000   14.86444
1995    8    4    15.62100   16.31000   14.86955   16.31000   14.86955
1995    8    5    15.41200   16.31000   14.40928   16.31000   14.40928
1995    8    6    16.32100   16.14000   14.20154   16.14000   14.20154
1995    8    7    19.59200   16.14000   14.48415   16.14000   14.48415
1995    8    8    19.55400   16.87000   15.05968   16.87000   15.05968
1995    8    9    20.58300   16.89000   15.65984   16.89000   15.65984
1995    8   10    21.42900   16.93000   16.39614   16.93000   16.39614
1995    8   11    21.68300   16.76000   17.13301   16.76000   17.13301
1995    8   12    18.20400   17.01000   17.02255   17.01000   17.02255
1995    8   13    18.15800   18.49000   16.32392   18.49000   16.32392
1995    8   14    20.93700   16.12000   16.46202   16.12000   16.46202
1995    8   15    21.19200   16.33000   17.05680   16.33000   17.05680
1995    8   16    22.28300   17.14000   17.70096   17.14000   17.70096
1995    8   17    20.78600   17.14000   18.00107   17.14000   18.00107
1995    8   18    21.12900   17.18000   17.89619   17.18000   17.89619
1995    8   19    21.88300   17.18000   18.10882   17.18000   18.10882
1995    8   20    21.06200   17.09000   18.20088   17.09000   18.20088
1995    8   21    20.54200   16.11000   17.93909   16.11000   17.93909
1995    8   22    17.90800   16.58000   17.15379   16.58000   17.15379
1995    8   23    19.76200   16.44000   16.73375   16.44000   16.73375
1995    8   24    15.32100   16.47000   16.09733   16.47000   16.09733
1995    8   25    16.13500   16.23000   15.24805   16.23000   15.24805
1995    8   26    17.14600   17.05000   15.06520   17.05000   15.06520
1995    8   27    16.61700   15.73000   15.01435   15.73000   15.01435
1995    8   28    18.35400   16.58000   15.13347   16.58000   15.13347
1995    8   29    17.14600   16.91000   15.29018   16.91000   15.29018
1995    8   30    18.50000   16.85000   15.42610   16.85000   15.42610
1995    8   31    18.74600   15.92000   15.73901   15.92000   15.73901
1995    9    1    16.73300   16.84000   15.71535   16.84000   15.71535
1995    9    2    16.99200   17.11000   15.46093   17.11000   15.46093
1995    9    3    16.10000   16.71000   15.23223   16.71000   15.23223
1995    9    4    18.35800   17.15000   15.27158   17.15000   15.27158
1995    9    5    17.66200   16.75000   15.50563   16.75000   15.50563
1995    9    6    18.16700   16.72000   15.65150   16.72000   15.65150
1995    9    7     9.79100   13.59000   14.66023   13.59000   14.66023
1995    9    8    11.15000   13.14000   13.37722   13.14000   13.37722
1995    9    9    10.75400   12.99000   12.78768   12.99000   12.78768
1995    9   10     9.80400   13.12000   12.29377   13.12000   12.29377
1995    9   11    15.06700   13.18000   12.21680   13.18000   12.21680
1995    9   12    16.56200   13.30000   12.58051   13.30000   12.58051
1995    9   13    16.63300   13.54000   13.02382   13.54000   13.02382
1995    9   14     9.68800   13.54000   12.90963   13.54000   12.90963
1995    9   15    11.24600   12.56000   12.42549   12.56000   12.42549
1995    9   16    14.64600   12.80000   12.40848   12.80000   12.40848
1995    9   17    10.32100   12.81000   12.33723   12.81000   12.33723
1995    9   18    12.15400   13.34000   12.12187   13.34000   12.12187
1995    9   19    10.70400   13.34000   11.97860   13.34000   11.97860
1995    9   20     7.85000   13.04000   11.61120   13.04000   11.61120
1995    9   21     8.28300   12.84000   11.19956   12.84000   11.19956
1995    9   22     5.88300   12.84000   10.78700   12.84000   10.78700
1995    9   23     7.30800   11.76000   10.42163   11.76000   10.42163
1995    9   24    10.56500   11.74000   10.31616   11.74000   10.31616
1995    9   25    10.26700   11.68000   10.34152   11.68000   10.34152
1995    9   26    11.19600   11.12000   10.39111   11.12000   10.39111
1995    9   27    11.15400   11.87000   10.47333   11.87000   10.47333
1995    9   28    11.81300   11.37000   10.57550   11.37000   10.57550
1995    9   29    15.07400   11.31000   10.83440   11.31000   10.83440
1995    9   30    14.98300   11.31000   11.22359   11.31000   11.22359
1995   10    1    15.02100   11.31000   11.60238   11.31000   11.60238
1995   10    2     6.55400   11.32000   11.51395   11.32000   11.51395
1995   10    3     7.78300   11.32000   11.06072   11.32000   11.06072
1995   10    4    10.32600   10.55000   10.89104   10.55000   10.89104
1995   10    5     8.78300   10.48000   10.79538   10.48000   10.79538
1995   10    6     8.42900   10.51000   10.63133   10.51000   10.63133
1995   10    7     7.60400   10.51000   10.44393   10.51000   10.44393
1995   10    8     7.92100    9.15000   10.26605    9.15000   10.26605
1995   10    9     9.10800    9.19000   10.17332    9.19000   10.17332
1995   10   10    10.42100   10.06000   10.18736   10.06000   10.18736
1995   10   11    14.67900    9.73000   10.41183    9.73000   10.41183
1995   10   12    17.85400   10.03000   10.92447   10.03000   10.92447
1995   10   13    17.49600    9.87000   11.57653    9.87000   11.57653
1995   10   14     9.97900    9.88000   11.83325    9.88000   11.83325
1995   10   15     5.15400    9.82000   11.36713    9.82000   11.36713
1995   10   16     5.52500    9.22000   10.78921    9.22000   10.78921
1995   10   17     9.78700    8.45000   10.56044    8.45000   10.56044
1995   10   18     7.67100    8.09000   10.45961    8.09000   10.45961
1995   10   19     7.27500    8.09000   10.27162    8.09000   10.27162
1995   10   20     7.18800    8.09000   10.09383    8.09000   10.09383
1995   10   21     5.67900    8.09000    9.88322    8.09000    9.88322
1995   10   22     5.23700    8.09000    9.63562    8.09000    9.63562
1995   10   23     5.48300    8.10000    9.41885    8.10000    9.41885
1995   10   24     6.40800    8.10000    9.26851    8.10000    9.26851
1995   10   25     5.26200    7.92000    9.12974    7.92000    9.12974
1995   10   26     7.30000    6.98000    9.03270    6.98000    9.03270
1995   10   27     6.64600    6.98000    8.98477    6.98000    8.98477
1995   10   28     3.98800    6.98000    8.84954    6.98000    8.84954
1995   10   29     3.50000    6.98000    8.64458    6.98000    8.64458
1995   10   30     0.76700    6.98000    8.38233    6.98000    8.38233
1995   10   31     2.30000    6.95000    8.12547    6.95000    8.12547
1995   11    1     3.41700    6.95000    7.95945    6.95000    7.95945
1995   11    2     3.06700    6.95000    7.82640    6.95000    7.82640
1995   11    3    -0.18300    6.95000    7.63121    6.95000    7.63121
1995   11    4    -2.57500    6.92000    7.34548    6.92000    7.34548
1995   11    5     1.07900    5.96000    7.11699    5.96000    7.11699
1995   11    6     4.10400    5.95000    7.02657    5.95000    7.02657
1995   11    7     1.72900    5.96000    6.95332    5.96000    6.95332
1995   11    8    -5.34600    5.96000    6.72966    5.96000    6.72966
1995   11    9    -3.51700    5.96000    6.44666    5.96000    6.44666
1995   11   10     2.45000    5.96000    6.30673    5.96000    6.30673
1995   11   11    -3.31700    5.96000    6.17980    5.96000    6.17980
1995   11   12    -6.01200    5.96000    5.94808    5.96000    5.94808
1995   11   13    -4.33700    5.90000    5.72486    5.90000    5.72486
1995   11   14    -2.92500    5.83000    5.55810    5.83000    5.55810
1995   11   15    -2.05400    5.24000    5.42951    5.24000    5.42951
1995   11   16    -1.74200    5.24000    5.32196    5.24000    5.32196
1995   11   17    -1.37100    5.24000    5.22777    5.24000    5.22777
1995   11   18     0.85000    5.24000    5.16555    5.24000    5.16555
1995   11   19     2.29600    5.24000    5.14371    5.24000    5.14371
1995   11   20     2.62900    5.26000    5.14076    5.26000    5.14076
1995   11   21    -2.45400    5.26000    5.08938    5.26000    5.08938
1995   11   22    -4.12500    5.26000    4.97197    5.26000    4.97197
1995   11   23    -7.86000    5.20000    4.80830    5.20000    4.80830
1995   11   24    -7.52900    5.20000    4.62364    5.20000    4.62364
1995   11   25    -3.46300    5.20000    4.49118    5.20000    4.49118
1995   11   26    -4.18800    5.08000    4.39495    5.08000    4.39495
1995   11   27    -3.67000    5.08000    4.30143    5.08000    4.30143
1995   11   28    -6.52900    5.08000    4.19296    5.08000    4.19296
1995   11   29    -4.43300    5.08000    4.08366    5.08000    4.08366
1995   11   30    -2.12100    5.08000    4.01367    5.08000    4.01367
1995   12    1    -1.05800    5.05000    3.97187    5.05000    3.97187
1995   12    2    -3.12900    5.05000    3.92333    5.05000    3.92333
1995   12    3     1.15000    5.05000    3.89235    5.05000    3.89235
1995   12    4    -0.70400    4.94000    3.88020    4.94000    3.88020
1995   12    5    -0.29200    4.94000    3.85728    4.94000    3.85728
1995   12    6    -9.98700    4.94000    3.76450    4.94000    3.76450
1995   12    7    -9.57900    4.94000    3.60320    4.94000    3.60320
1995   12    8    -5.09600    4.95000    3.48193    4.95000    3.48193
1995   12    9    -5.08300    4.95000    3.39691    4.95000    3.39691
1995   12   10    -9.56700    4.95000    3.27961    4.95000    3.27961
1995   12   11   -14.12600    4.95000    3.09609    4.95000    3.09609
1995   12   12   -12.31200    4.95000    2.89528    4.95000    2.89528
1995   12   13    -8.14600    4.95000    2.74348    4.95000    2.74348
1995   12   14    -2.18300    4.95000    2.67107    4.95000    2.67107
1995   12   15    -1.67800    4.95000    2.64882    4.95000    2.64882
1995   12   16    -5.53700    4.63000    2.60145    4.63000    2.60145
1995   12   17    -3.13300    4.63000    2.54381    4.63000    2.54381
1995   12   18    -0.82900    4.63000    2.52270    4.63000    2.52270
1995   12   19    -3.48300    4.63000    2.49915    4.63000    2.49915
1995   12   20    -6.01300    4.63000    2.43664    4.63000    2.43664
1995   12   21    -4.61700    4.64000    2.36656    4.64000    2.36656
1995   12   22    -2.81700    4.40000    2.32180    4.40000    2.32180
1995   12   23    -1.48800    2.45000    2.30134    2.45000    2.30134
1995   12   24    -2.12900    2.46000    2.28623    2.46000    2.28623
1995   12   25    -8.15800    2.48000    2.22074    2.48000    2.22074
1995   12   26    -7.82900    2.44000    2.11319    2.44000    2.11319
1995   12   27    -6.40400    2.28000    2.02075    2.28000    2.02075
1995   12   28    -4.87000    2.28000    1.95224    2.28000    1.95224
1995   12   29    -2.48300    2.10000    1.91445    2.10000    1.91445
1995   12   30    -1.97100    2.11000    1.89903    2.11000    1.89903
1995   12   31    -0.67900    2.11000    1.89727    2.11000    1.89727
1996    1    1    -4.48600    2.11000    1.87624    2.11000    1.87624
1996    1    2    -8.95800    1.52000    1.79272    1.52000    1.79272
1996    1    3    -8.27800    1.54000    1.68187    1.54000    1.68187
1996    1    4   -11.33300    1.54000    1.55493    1.54000    1.55493
1996    1    5   -11.15800    1.50000    1.40842    1.50000    1.40842
1996    1    6   -11.21700    1.50000    1.26534    1.50000    1.26534
1996    1    7    -9.25800    1.53000    1.13913    1.53000    1.13913
1996    1    8    -5.10800    1.54000    1.06127    1.54000    1.06127
1996    1    9    -4.90800    1.52000    1.01750    1.52000    1.01750
1996    1   10    -6.72900    1.52000    0.96199    1.52000    0.96199
1996    1   11    -2.72900    1.52000    0.92370    1.52000    0.92370
1996    1   12    -0.42500    1.52000    0.93348    1.52000    0.93348
1996    1   13    -6.72400    1.36000    0.91250    1.36000    0.91250
1996    1   14    -4.86200    1.36000    0.85803    1.36000    0.85803
1996    1   15   -12.00400    1.37000    0.76434    1.37000    0.76434
1996    1   16    -5.44200    1.37000    0.66774    1.37000    0.66774
1996    1   17    -2.62900    1.37000    0.64356    1.37000    0.64356
1996    1   18    -3.00000    1.37000    0.63794    1.37000    0.63794
1996    1   19   -13.88800    1.37000    0.54692    1.37000    0.54692
1996    1   20   -13.77000    1.37000    0.37588    1.37000    0.37588
1996    1   21    -8.53300    1.37000    0.24831    1.37000    0.24831
1996    1   22    -4.86200    1.30000    0.19022    1.30000    0.19022
1996    1   23   -10.59100    1.30000    0.11731    1.30000    0.11731
1996    1   24   -10.15000    1.30000    0.00546    1.30000    0.00546
1996    1   25   -11.75400    1.30000    0.00000    1.30000    0.00000
1996    1   26    -8.62500    1.30000    0.00000    1.30000    0.00000
1996    1   27    -6.07500    1.30000    0.00000    1.30000    0.00000
1996    1   28    -9.90900    1.30000    0.00000    1.30000    0.00000
1996    1   29    -5.36700    1.30000    0.00000    1.30000    0.00000
1996    1   30   -16.05000    1.30000    0.00000    1.30000    0.00000
1996    1   31   -17.86300    1.30000    0.00000    1.30000    0.00000
1996    2    1   -17.85400    1.30000    0.00000    1.30000    0.00000
1996    2    2   -23.84200    1.30000    0.00000    1.30000    0.00000
1996    2    3   -21.66700    1.30000    0.00000    1.30000    0.00000
1996    2    4   -18.47500    1.30000    0.00000    1.30000    0.00000
1996    2    5   -14.17900    1.30000    0.00000    1.30000    0.00000
1996    2    6    -9.96700    1.30000    0.00000    1.30000    0.00000
1996    2    7    -1.80400    1.30000    0.00000    1.30000    0.00000
1996    2    8     1.83300    1.30000    0.04114    1.30000    0.04114
1996    2    9    -1.34800    1.30000    0.08448    1.30000    0.08448
1996    2   10     0.08600    1.30000    0.11330    1.30000    0.11330
1996    2   11    -5.08300    1.30000    0.11288    1.30000    0.11288
1996    2   12   -10.35800    1.30000    0.03305    1.30000    0.03305
1996    2   13    -7.67100    1.30000    0.00000    1.30000    0.00000
1996    2   14    -5.79600    1.20000    0.00000    1.20000    0.00000
1996    2   15    -6.77900    1.20000    0.00000    1.20000    0.00000
1996    2   16    -9.00400    1.20000    0.00000    1.20000    0.00000
1996    2   17    -9.92900    1.20000    0.00000    1.20000    0.00000
1996    2   18   -13.57500    1.20000    0.00000    1.20000    0.00000
1996    2   19    -6.56100    1.20000    0.00000    1.20000    0.00000
1996    2   20    -1.78300    1.20000    0.00000    1.20000    0.00000
1996    2   21    -6.67100    0.98000    0.00000    0.98000    0.00000
1996    2   22    -3.12900    0.93000    0.00000    0.93000    0.00000
1996    2   23    -1.39500    0.93000    0.00003    0.93000    0.00003
1996    2   24     0.76700    0.89000    0.02907    0.89000    0.02907
1996    2   25    -2.92100    0.71000    0.04555    0.71000    0.04555
1996    2   26    -7.91700    0.71000    0.00000    0.71000    0.00000
1996    2   27    -4.67500    0.71000    0.00000    0.71000    0.00000
1996    2   28    -9.97900    0.71000    0.00000    0.71000    0.00000
1996    2   29   -11.40400    0.71000    0.00000    0.71000    0.00000
1996    3    1    -9.28300    0.71000    0.00000    0.71000    0.00000
1996    3    2    -9.85000    0.71000    0.00000    0.71000    0.00000
1996    3    3   -12.69200    0.71000    0.00000    0.71000    0.00000
1996    3    4   -10.60400    0.71000    0.00000    0.71000    0.00000
1996    3    5   -11.81700    0.71000    0.00000    0.71000    0.00000
1996    3    6   -15.11700    0.71000    0.00000    0.71000    0.00000
1996    3    7   -14.86700    0.71000    0.00000    0.71000    0.00000
1996    3    8   -15.11700    0.71000    0.00000    0.71000    0.00000
1996    3    9    -8.67900    0.71000    0.00000    0.71000    0.00000
1996    3   10    -5.32500    0.71000    0.00000    0.71000    0.00000
1996    3   11     0.21700    0.71000    0.00000    0.71000    0.00000
1996    3   12     2.32100    0.71000    0.04560    0.71000    0.04560
1996    3   13     4.15000    0.66000    0.11963    0.66000    0.11963
1996    3   14     0.58300    0.63000    0.17864    0.63000    0.17864
1996    3   15    -5.24200    0.63000    0.16506    0.63000    0.16506
1996    3   16    -5.52100    0.63000    0.10520    0.63000    0.10520
1996    3   17    -2.76700    0.63000    0.06483    0.63000    0.06483
1996    3   18    -0.46500    0.63000    0.06308    0.63000    0.06308
1996    3   19    -2.83300    0.63000    0.06048    0.63000    0.06048
1996    3   20    -6.47900    0.63000    0.01207    0.63000    0.01207
1996    3   21    -7.55700    0.25000    0.00000    0.25000    0.00000
1996    3   22    -4.57500    0.14000    0.00000    0.14000    0.00000
1996    3   23    -2.65400    0.05000    0.00000    0.05000    0.00000
1996    3   24    -2.73800    0.14000    0.00000    0.14000    0.00000
1996    3   25    -4.85400    0.14000    0.00000    0.14000    0.00000
1996    3   26   -12.19200    0.14000    0.00000    0.14000    0.00000
1996    3   27   -10.29200    0.14000    0.00000    0.14000    0.00000
1996    3   28    -2.35700    0.14000    0.00000    0.14000    0.00000
1996    3   29    -2.26700    0.14000    0.00000    0.14000    0.00000
1996    3   30    -1.84800    0.14000    0.00000    0.14000    0.00000
1996    3   31    -1.09600    0.14000    0.00000    0.14000    0.00000
1996    4    1    -2.84300    0.13000    0.00000    0.13000    0.00000
1996    4    2    -3.52500    0.13000    0.00000    0.13000    0.00000
1996    4    3    -3.87900    0.13000    0.00000    0.13000    0.00000
1996    4    4    -2.76700    0.13000    0.00000    0.13000    0.00000
1996    4    5    -2.75000    0.13000    0.00000    0.13000    0.00000
1996    4    6    -2.94600    0.12000    0.00000    0.12000    0.00000
1996    4    7    -3.15000    0.11000    0.00000    0.11000    0.00000
1996    4    8    -2.79600    0.11000    0.00000    0.11000    0.00000
1996    4    9    -0.12100    0.33000    0.00000    0.33000    0.00000
1996    4   10     4.12900    0.15000    0.04633    0.15000    0.04633
1996    4   11     5.52500    0.15000    0.13415    0.15000    0.13415
1996    4   12    -0.96700    0.15000    0.18143    0.15000    0.18143
1996    4   13    -1.56200    0.15000    0.17392    0.15000    0.17392
1996    4   14    -0.48800    0.19000    0.16991    0.19000    0.16991
1996    4   15    -0.20000    0.19000    0.17602    0.19000    0.17602
1996    4   16     0.45400    0.04000    0.18889    0.04000    0.18889
1996    4   17     2.88300    0.52000    0.22456    0.52000    0.22456
1996    4   18     3.67900    0.98000    0.28367    0.98000    0.28367
1996    4   19     4.98300    0.98000    0.35726    0.98000    0.35726
1996    4   20     2.23700    0.98000    0.41827    0.98000    0.41827
1996    4   21     2.25700    0.00000    0.45724    0.00000    0.45724
1996    4   22     2.74200    0.08000    0.49905    0.08000    0.49905
1996    4   23     0.38300    0.08000    0.52566    0.08000    0.52566
1996    4   24     0.24600    0.10000    0.53267    0.10000    0.53267
1996    4   25    -0.08000    0.10000    0.53585    0.10000    0.53585
1996    4   26    -2.95800    0.10000    0.51456    0.10000    0.51456
1996    4   27    -0.19600    0.54000    0.49263    0.54000    0.49263
1996    4   28     2.50400    0.55000    0.51226    0.55000    0.51226
1996    4   29     3.38700    0.39000    0.55843    0.39000    0.55843
1996    4   30     0.37500    0.39000    0.58744    0.39000    0.58744
1996    5    1    -1.69600    0.39000    0.57729    0.39000    0.57729
1996    5    2     1.38800    0.33000    0.57485    0.33000    0.57485
1996    5    3     0.99600    0.20000    0.59269    0.20000    0.59269
1996    5    4     1.88300    0.43000    0.61379    0.43000    0.61379
1996    5    5     2.21700    0.43000    0.64358    0.43000    0.64358
1996    5    6     3.11300    0.74000    0.68197    0.74000    0.68197
1996    5    7     4.82100    0.71000    0.73919    0.71000    0.73919
1996    5    8     4.91700    0.71000    0.80881    0.71000    0.80881
1996    5    9     7.49200    1.12000    0.89717    1.12000    0.89717
1996    5   10     1.74200    0.58000    0.95969    0.58000    0.95969
1996    5   11     1.58700    0.18000    0.97626    0.18000    0.97626
1996    5   12     2.26300    0.65000    0.99637    0.65000    0.99637
1996    5   13     5.13900    0.69000    1.04288    0.69000    1.04288
1996    5   14     6.75400    0.55000    1.12238    0.55000    1.12238
1996    5   15     5.80000    0.55000    1.20525    0.55000    1.20525
1996    5   16     6.82500    0.55000    1.28699    0.55000    1.28699
1996    5   17     3.92100    0.55000    1.35288    0.55000    1.35288
1996    5   18     9.75700    1.56000    1.43962    1.56000    1.43962
1996    5   19    14.95400    1.56000    1.60804    1.56000    1.60804
1996    5   20    11.37000    0.61000    1.78533    0.61000    1.78533
1996    5   21     9.37900    1.25000    1.91697    1.25000    1.91697
1996    5   22     6.22100    1.25000    2.00708    1.25000    2.00708
1996    5   23     4.67100    1.35000    2.05984    1.35000    2.05984
1996    5   24     5.26200    1.55000    2.10432    1.55000    2.10432
1996    5   25     7.79200    1.25000    2.17156    1.25000    2.17156
1996    5   26     8.59200    1.55000    2.26269    1.55000    2.26269
1996    5   27     9.33000    0.95000    2.36369    0.95000    2.36369
1996    5   28     6.94200    1.22000    2.45028    1.22000    2.45028
1996    5   29     4.26200    1.66000    2.49690    1.66000    2.49690
1996    5   30     5.55000    1.56000    2.53214    1.56000    2.53214
1996    5   31     9.98300    1.83000    2.61002    1.83000    2.61002
1996    6    1    11.88700    1.83000    2.73437    1.83000    2.73437
1996    6    2    10.98700    1.92000    2.86394    1.92000    2.86394
1996    6    3     8.36700    1.92000    2.96443    1.92000    2.96443
1996    6    4     4.44200    1.60000    3.01357    1.60000    3.01357
1996    6    5    10.03300    2.01000    3.07444    2.01000    3.07444
1996    6    6     8.18800    2.01000    3.16256    2.01000    3.16256
1996    6    7     7.55000    1.66000    3.23030    1.66000    3.23030
1996    6    8     9.47400    2.96000    3.30655    2.96000    3.30655
1996    6    9    10.42500    2.96000    3.40319    2.96000    3.40319
1996    6   10    10.92500    2.96000    3.50904    2.96000    3.50904
1996    6   11    10.58700    3.30000    3.61418    3.30000    3.61418
1996    6   12     8.04200    3.55000    3.69561    3.55000    3.69561
1996    6   13     8.53000    2.97000    3.76005    2.97000    3.76005
1996    6   14    16.78800    3.30000    3.88953    3.30000    3.88953
1996    6   15    13.25000    3.29000    4.05233    3.29000    4.05233
1996    6   16     9.57100    3.29000    4.15900    3.29000    4.15900
1996    6   17     8.17000    3.29000    4.22667    3.29000    4.22667
1996    6   18    12.36500    3.53000    4.31679    3.53000    4.31679
1996    6   19    13.24600    4.16000    4.44910    4.16000    4.44910
1996    6   20    11.27100    3.22000    4.57411    3.22000    4.57411
1996    6   21    16.57100    3.22000    4.72993    3.22000    4.72993
1996    6   22     9.90000    3.44000    4.87628    3.44000    4.87628
1996    6   23     6.54600    3.27000    4.92954    3.27000    4.92954
1996    6   24     5.44600    3.70000    4.93951    3.70000    4.93951
1996    6   25    12.90400    3.18000    5.01116    3.18000    5.01116
1996    6   26    12.12900    3.18000    5.14861    3.18000    5.14861
1996    6   27    15.76100    6.19000    5.31704    6.19000    5.31704
1996    6   28    19.71700   11.19000    5.56994   11.19000    5.56994
1996    6   29    21.50800   11.41000    5.89875   11.41000    5.89875
1996    6   30    15.90000    3.89000    6.19940    3.89000    6.19940
1996    7    1    16.22100    4.54000    6.44335    4.54000    6.44335
1996    7    2    12.68300    4.60000    6.64855    4.60000    6.64855
1996    7    3    11.91300    4.72000    6.79223    4.72000    6.79223
1996    7    4    14.60400    5.04000    6.96636    5.04000    6.96636
1996    7    5    19.28700    5.18000    7.26324    5.18000    7.26324
1996    7    6     9.17400    5.18000    7.47431    5.18000    7.47431
1996    7    7    10.42900    5.01000    7.52120    5.01000    7.52120
1996    7    8     8.72200    5.01000    7.55856    5.01000    7.55856
1996    7    9     8.50800    4.84000    7.55835    4.84000    7.55835
1996    7   10    13.56100    5.28000    7.65199    5.28000    7.65199
1996    7   11    15.76700    5.28000    7.88694    5.28000    7.88694
1996    7   12    10.80400    5.28000    8.06708    5.28000    8.06708
1996    7   13     7.47900    5.28000    8.06482    5.28000    8.06482
1996    7   14     8.25000    5.28000    8.00777    5.28000    8.00777
1996    7   15    11.29600    5.28000    8.03822    5.28000    8.03822
1996    7   16    15.55000    5.58000    8.22710    5.58000    8.22710
1996    7   17    19.70800    7.06000    8.60752    7.06000    8.60752
1996    7   18    18.08300    7.06000    9.06725    7.06000    9.06725
1996    7   19     8.67500    5.75000    9.23899    5.75000    9.23899
1996    7   20    10.99600    6.46000    9.19653    6.46000    9.19653
1996    7   21    13.20400    6.50000    9.29212    6.50000    9.29212
1996    7   22    16.46700    6.35000    9.54857    6.35000    9.54857
1996    7   23    14.56500    6.41000    9.84626    6.41000    9.84626
1996    7   24    13.54600    6.43000   10.04118    6.43000   10.04118
1996    7   25    12.10800    6.52000   10.14003    6.52000   10.14003
1996    7   26    10.76700    6.49000   10.13009    6.49000   10.13009
1996    7   27    11.40800    6.56000   10.09710    6.56000   10.09710
1996    7   28    10.05800    6.56000   10.04342    6.56000   10.04342
1996    7   29     7.87100    6.56000    9.86881    6.56000    9.86881
1996    7   30     7.15400    6.56000    9.61846    6.56000    9.61846
1996    7   31     8.56200    9.36000    9.42935    9.36000    9.42935
1996    8    1    12.27100    9.57000    9.42556    9.57000    9.42556
1996    8    2    14.09200   10.04000    9.59582   10.04000    9.59582
1996    8    3    16.42500   10.08000    9.89598   10.08000    9.89598
1996    8    4    18.24200    9.32000   10.34000    9.32000   10.34000
1996    8    5    16.77500    9.32000   10.80739    9.32000   10.80739
1996    8    6    20.27500   12.13000   11.37158   12.13000   11.37158
1996    8    7    19.47500    9.35000   12.08649    9.35000   12.08649
1996    8    8    17.45700    8.45000   12.65885    8.45000   12.65885
